pat_id;isik;koht;muu;deprel;phrase_case;pattern;verb_word;verb_compound;phrase_nr;adp;inf_verb
4414;mitte kunagi;alati;muu;obl;ad;sulatama kellel/millel;sulatama;;1;;
4415;mitte kunagi;mitte kunagi;muu;obl;ad;hüvitama kellel/millel;hüvitama;;1;;
4416;mitte kunagi;vahel;muu;obl;ad;rokkima kellel/millel;rokkima;;1;;
4417;mitte kunagi;vahel;muu;obl;ad;hüppama välja kellel/millel;hüppama;välja;1;;
4418;mitte kunagi;alati;muu;obl;ad;saabuma kohale kellel/millel;saabuma;kohale;1;;
4419;mitte kunagi;vahel;muu;obl;ad;haisema kellel/millel;haisema;;1;;
4420;mitte kunagi;vahel;muu;obl;ad;ostma sisse kellel/millel;ostma;sisse;1;;
4421;mitte kunagi;vahel;muu;obl;ad;võtma läbi kellel/millel;võtma;läbi;1;;
4422;mitte kunagi;alati;muu;obl;ad;panema kõrvale kellel/millel;panema;kõrvale;1;;
4423;mitte kunagi;vahel;muu;obl;ad;hüppama ära kellel/millel;hüppama;ära;1;;
4424;mitte kunagi;vahel;muu;obl;ad;vinnama kellel/millel;vinnama;;1;;
4425;mitte kunagi;vahel;muu;obl;ad;haihtuma kellel/millel;haihtuma;;1;;
4426;mitte kunagi;alati;muu;obl;ad;ostma välja kellel/millel;ostma;välja;1;;
4427;mitte kunagi;alati;muu;obl;ad;parandama ära kellel/millel;parandama;ära;1;;
4428;mitte kunagi;vahel;muu;obl;ad;haarama kaasa kellel/millel;haarama;kaasa;1;;
4429;mitte kunagi;alati;mitte kunagi;obl;ad;võtma käsile kellel/millel;võtma;käsile;1;;
4430;mitte kunagi;alati;muu;obl;ad;välkuma kellel/millel;välkuma;;1;;
4431;mitte kunagi;alati;mitte kunagi;obl;ad;sumpama kellel/millel;sumpama;;1;;
4432;mitte kunagi;vahel;muu;obl;ad;ilustama kellel/millel;ilustama;;1;;
4433;mitte kunagi;mitte kunagi;muu;obl;ad;õõnestama kellel/millel;õõnestama;;1;;
4434;vahel;vahel;mitte kunagi;obl;ad;hoidma sees kellel/millel;hoidma;sees;1;;
4435;mitte kunagi;vahel;muu;obl;ad;ässitama kellel/millel;ässitama;;1;;
4436;mitte kunagi;vahel;muu;obl;ad;riknema kellel/millel;riknema;;1;;
4437;mitte kunagi;alati;mitte kunagi;obl;ad;voogama kellel/millel;voogama;;1;;
4438;mitte kunagi;vahel;muu;obl;ad;hoidma eemale kellel/millel;hoidma;eemale;1;;
4439;mitte kunagi;vahel;muu;obl;ad;röögatama kellel/millel;röögatama;;1;;
4440;mitte kunagi;vahel;muu;obl;ad;hoidma tagasi kellel/millel;hoidma;tagasi;1;;
4441;mitte kunagi;vahel;muu;obl;ad;ärrituma kellel/millel;ärrituma;;1;;
4442;mitte kunagi;vahel;muu;obl;ad;suruma peale kellel/millel;suruma;peale;1;;
4443;mitte kunagi;vahel;muu;obl;ad;suruma maha kellel/millel;suruma;maha;1;;
4444;mitte kunagi;vahel;muu;obl;ad;hoidma kokku kellel/millel;hoidma;kokku;1;;
4445;mitte kunagi;alati;mitte kunagi;obl;ad;hoidma lahti kellel/millel;hoidma;lahti;1;;
4446;mitte kunagi;vahel;muu;obl;ad;pakkuma üle kellel/millel;pakkuma;üle;1;;
4447;mitte kunagi;vahel;muu;obl;ad;rikkuma ära kellel/millel;rikkuma;ära;1;;
4448;vahel;vahel;pole kindel;obl;ad;voolama alla kellel/millel;voolama;alla;1;;
4449;mitte kunagi;vahel;muu;obl;ad;hoidma kõrvale kellel/millel;hoidma;kõrvale;1;;
4450;mitte kunagi;alati;muu;obl;ad;röökima kellel/millel;röökima;;1;;
4451;mitte kunagi;vahel;muu;obl;ad;õgima kellel/millel;õgima;;1;;
4452;mitte kunagi;alati;muu;obl;ad;asetuma kellel/millel;asetuma;;1;;
4453;mitte kunagi;alati;muu;obl;ad;riisuma kellel/millel;riisuma;;1;;
4454;alati;mitte kunagi;mitte kunagi;obl;ad;sõimama täis kellel/millel;sõimama;täis;1;;
4455;mitte kunagi;alati;muu;obl;ad;paljastuma kellel/millel;paljastuma;;1;;
4456;mitte kunagi;alati;mitte kunagi;obl;ad;hoomama kellel/millel;hoomama;;1;;
4457;mitte kunagi;alati;mitte kunagi;obl;ad;suitsema kellel/millel;suitsema;;1;;
4458;mitte kunagi;alati;muu;obl;ad;astuma vastu kellel/millel;astuma;vastu;1;;
4459;mitte kunagi;vahel;muu;obl;ad;suruma välja kellel/millel;suruma;välja;1;;
4460;mitte kunagi;vahel;muu;obl;ad;astuma vahele kellel/millel;astuma;vahele;1;;
4461;mitte kunagi;vahel;muu;obl;ad;himustama kellel/millel;himustama;;1;;
4462;mitte kunagi;alati;mitte kunagi;obl;ad;vohama kellel/millel;vohama;;1;;
4463;mitte kunagi;alati;muu;obl;ad;hiivama kellel/millel;hiivama;;1;;
4464;mitte kunagi;vahel;muu;obl;ad;hilinema kellel/millel;hilinema;;1;;
4465;mitte kunagi;alati;muu;obl;ad;hooplema kellel/millel;hooplema;;1;;
4466;mitte kunagi;mitte kunagi;muu;obl;ad;ootama ära kellel/millel;ootama;ära;1;;
4467;mitte kunagi;vahel;muu;obl;ad;sõimama kellel/millel;sõimama;;1;;
4468;mitte kunagi;vahel;muu;obl;ad;äritsema kellel/millel;äritsema;;1;;
4469;mitte kunagi;alati;muu;obl;ad;suruma läbi kellel/millel;suruma;läbi;1;;
4470;mitte kunagi;mitte kunagi;muu;obl;ad;peetama kellel/millel;peetama;;1;;
4471;mitte kunagi;alati;mitte kunagi;obl;ad;sagima kellel/millel;sagima;;1;;
4472;mitte kunagi;mitte kunagi;muu;obl;ad;ärritama kellel/millel;ärritama;;1;;
4473;mitte kunagi;mitte kunagi;muu;obl;ad;pakutama kellel/millel;pakutama;;1;;
4474;mitte kunagi;vahel;muu;obl;ad;assisteerima kellel/millel;assisteerima;;1;;
4475;mitte kunagi;vahel;muu;obl;ad;voolama maha kellel/millel;voolama;maha;1;;
4476;mitte kunagi;alati;muu;obl;ad;ärkama üles kellel/millel;ärkama;üles;1;;
4477;mitte kunagi;alati;muu;obl;ad;arvutama kellel/millel;arvutama;;1;;
4478;alati;mitte kunagi;muu;obl;ad;assotsieeruma kellel/millel;assotsieeruma;;1;;
4479;mitte kunagi;alati;muu;obl;ad;sõitma alla kellel/millel;sõitma;alla;1;;
4480;mitte kunagi;alati;mitte kunagi;obl;ad;ärplema kellel/millel;ärplema;;1;;
4481;mitte kunagi;vahel;muu;obl;ad;austama kellel/millel;austama;;1;;
4482;mitte kunagi;vahel;muu;obl;ad;pajatama kellel/millel;pajatama;;1;;
4483;mitte kunagi;vahel;muu;obl;ad;ägenema kellel/millel;ägenema;;1;;
4484;mitte kunagi;vahel;muu;obl;ad;aurustuma kellel/millel;aurustuma;;1;;
4485;mitte kunagi;alati;mitte kunagi;obl;ad;pakatama kellel/millel;pakatama;;1;;
4486;mitte kunagi;vahel;muu;obl;ad;häbenema kellel/millel;häbenema;;1;;
4487;mitte kunagi;alati;mitte kunagi;obl;ad;heitma välja kellel/millel;heitma;välja;1;;
4488;mitte kunagi;alati;mitte kunagi;obl;ad;rühkima üles kellel/millel;rühkima;üles;1;;
4489;mitte kunagi;alati;mitte kunagi;obl;ad;õngitsema kellel/millel;õngitsema;;1;;
4490;mitte kunagi;vahel;muu;obl;ad;häbistama kellel/millel;häbistama;;1;;
4491;mitte kunagi;vahel;muu;obl;ad;suitsetama kellel/millel;suitsetama;;1;;
4492;mitte kunagi;vahel;muu;obl;ad;hoidma ära kellel/millel;hoidma;ära;1;;
4493;mitte kunagi;vahel;muu;obl;ad;rikastama kellel/millel;rikastama;;1;;
4494;mitte kunagi;alati;mitte kunagi;obl;ad;vonklema kellel/millel;vonklema;;1;;
4495;mitte kunagi;mitte kunagi;muu;obl;ad;hirmuma kellel/millel;hirmuma;;1;;
4496;mitte kunagi;vahel;muu;obl;ad;astuma esile kellel/millel;astuma;esile;1;;
4497;mitte kunagi;alati;pole kindel;obl;ad;astuma ette kellel/millel;astuma;ette;1;;
4498;mitte kunagi;alati;muu;obl;ad;õhkima kellel/millel;õhkima;;1;;
4499;mitte kunagi;alati;muu;obl;ad;õhkama kellel/millel;õhkama;;1;;
4500;mitte kunagi;vahel;muu;obl;ad;astuma edasi kellel/millel;astuma;edasi;1;;
4501;mitte kunagi;vahel;muu;obl;ad;hirmutama kellel/millel;hirmutama;;1;;
4502;mitte kunagi;alati;muu;obl;ad;arvustama kellel/millel;arvustama;;1;;
4503;mitte kunagi;vahel;muu;obl;ad;hoiduma kellel/millel;hoiduma;;1;;
4504;mitte kunagi;alati;muu;obl;ad;sõidutama kellel/millel;sõidutama;;1;;
4505;mitte kunagi;alati;mitte kunagi;obl;ad;peesitama kellel/millel;peesitama;;1;;
4506;mitte kunagi;alati;muu;obl;ad;hingeldama kellel/millel;hingeldama;;1;;
4507;mitte kunagi;mitte kunagi;muu;obl;ad;oopima kellel/millel;oopima;;1;;
4508;mitte kunagi;vahel;muu;obl;ad;sadestuma kellel/millel;sadestuma;;1;;
4509;mitte kunagi;vahel;muu;obl;ad;hingitsema kellel/millel;hingitsema;;1;;
4510;mitte kunagi;alati;muu;obl;ad;õhkuma kellel/millel;õhkuma;;1;;
4511;mitte kunagi;alati;muu;obl;ad;astuma juurde kellel/millel;astuma;juurde;1;;
4512;mitte kunagi;vahel;muu;obl;ad;arvutama välja kellel/millel;arvutama;välja;1;;
4513;mitte kunagi;alati;muu;obl;ad;rikastuma kellel/millel;rikastuma;;1;;
4514;mitte kunagi;alati;muu;obl;ad;ringlema kellel/millel;ringlema;;1;;
4515;mitte kunagi;vahel;muu;obl;ad;hiilima kõrvale kellel/millel;hiilima;kõrvale;1;;
4516;mitte kunagi;alati;mitte kunagi;obl;ad;õilmitsema kellel/millel;õilmitsema;;1;;
4517;mitte kunagi;vahel;muu;obl;ad;viima sisse kellel/millel;viima;sisse;1;;
4518;mitte kunagi;alati;mitte kunagi;obl;ad;rivistuma kellel/millel;rivistuma;;1;;
4519;mitte kunagi;vahel;muu;obl;ad;rändama välja kellel/millel;rändama;välja;1;;
4520;mitte kunagi;vahel;muu;obl;ad;reserveerima kellel/millel;reserveerima;;1;;
4521;mitte kunagi;alati;muu;obl;ad;hakkama vastu kellel/millel;hakkama;vastu;1;;
4522;mitte kunagi;alati;mitte kunagi;obl;ad;virutama kellel/millel;virutama;;1;;
4523;mitte kunagi;vahel;muu;obl;ad;saama mööda kellel/millel;saama;mööda;1;;
4524;mitte kunagi;vahel;muu;obl;ad;hülgama kellel/millel;hülgama;;1;;
4525;mitte kunagi;vahel;muu;obl;ad;sukelduma kellel/millel;sukelduma;;1;;
4526;mitte kunagi;alati;muu;obl;ad;halastama kellel/millel;halastama;;1;;
4527;mitte kunagi;alati;mitte kunagi;obl;ad;hööritama kellel/millel;hööritama;;1;;
4528;mitte kunagi;alati;muu;obl;ad;suunduma edasi kellel/millel;suunduma;edasi;1;;
4529;mitte kunagi;alati;pole kindel;obl;ad;võtma võidu kellel/millel;võtma;võidu;1;;
4530;mitte kunagi;vahel;muu;obl;ad;deklameerima kellel/millel;deklameerima;;1;;
4531;mitte kunagi;vahel;muu;obl;ad;olema välja kellel/millel;olema;välja;1;;
4532;mitte kunagi;mitte kunagi;muu;obl;ad;ammenduma kellel/millel;ammenduma;;1;;
4533;mitte kunagi;mitte kunagi;muu;obl;ad;deformeeruma kellel/millel;deformeeruma;;1;;
4534;mitte kunagi;vahel;muu;obl;ad;haldama kellel/millel;haldama;;1;;
4535;mitte kunagi;vahel;muu;obl;ad;hõõruma kellel/millel;hõõruma;;1;;
4536;mitte kunagi;alati;mitte kunagi;obl;ad;väisama kellel/millel;väisama;;1;;
4537;mitte kunagi;alati;muu;obl;ad;resideerima kellel/millel;resideerima;;1;;
4538;mitte kunagi;alati;mitte kunagi;obl;ad;väitlema kellel/millel;väitlema;;1;;
4539;mitte kunagi;mitte kunagi;muu;obl;ad;delegeerima kellel/millel;delegeerima;;1;;
4540;mitte kunagi;alati;muu;obl;ad;õõtsuma kellel/millel;õõtsuma;;1;;
4541;mitte kunagi;alati;mitte kunagi;obl;ad;hõõguma kellel/millel;hõõguma;;1;;
4542;vahel;vahel;pole kindel;obl;ad;hammustama kellel/millel;hammustama;;1;;
4543;mitte kunagi;alati;mitte kunagi;obl;ad;räuskama kellel/millel;räuskama;;1;;
4544;mitte kunagi;alati;muu;obl;ad;saama välja kellel/millel;saama;välja;1;;
4545;mitte kunagi;alati;muu;obl;ad;sakutama kellel/millel;sakutama;;1;;
4546;mitte kunagi;alati;muu;obl;ad;andestama kellel/millel;andestama;;1;;
4547;alati;mitte kunagi;mitte kunagi;obl;ad;saama villand kellel/millel;saama;villand;1;;
4548;mitte kunagi;alati;mitte kunagi;obl;ad;paiskuma vastu kellel/millel;paiskuma;vastu;1;;
4549;mitte kunagi;alati;muu;obl;ad;visandama kellel/millel;visandama;;1;;
4550;mitte kunagi;vahel;muu;obl;ad;halvustama kellel/millel;halvustama;;1;;
4551;mitte kunagi;mitte kunagi;muu;obl;ad;olema vastu kellel/millel;olema;vastu;1;;
4552;mitte kunagi;alati;muu;obl;ad;virvendama kellel/millel;virvendama;;1;;
4553;mitte kunagi;alati;mitte kunagi;obl;ad;räsima kellel/millel;räsima;;1;;
4554;mitte kunagi;mitte kunagi;muu;obl;ad;hambuma kellel/millel;hambuma;;1;;
4555;mitte kunagi;mitte kunagi;muu;obl;ad;olema kokku kellel/millel;olema;kokku;1;;
4556;mitte kunagi;mitte kunagi;muu;obl;ad;olema kokku kellel/millel;olema;kokku;1;;
4557;mitte kunagi;vahel;muu;obl;ad;hakkama ära kellel/millel;hakkama;ära;1;;
4558;mitte kunagi;alati;mitte kunagi;obl;ad;saama võidu kellel/millel;saama;võidu;1;;
4559;mitte kunagi;vahel;muu;obl;ad;hakkima kellel/millel;hakkima;;1;;
4560;mitte kunagi;alati;mitte kunagi;obl;ad;panema ette kellel/millel;panema;ette;1;;
4561;mitte kunagi;vahel;muu;obl;ad;hindama üle kellel/millel;hindama;üle;1;;
4562;mitte kunagi;vahel;muu;obl;ad;hoogustama kellel/millel;hoogustama;;1;;
4563;mitte kunagi;vahel;muu;obl;ad;arvama välja kellel/millel;arvama;välja;1;;
4564;mitte kunagi;alati;muu;obl;ad;voolima kellel/millel;voolima;;1;;
4565;mitte kunagi;alati;muu;obl;ad;õhutama kellel/millel;õhutama;;1;;
4566;mitte kunagi;vahel;muu;obl;ad;ootama tagasi kellel/millel;ootama;tagasi;1;;
4567;mitte kunagi;vahel;muu;obl;ad;volitama kellel/millel;volitama;;1;;
4568;mitte kunagi;alati;muu;obl;ad;hingama kellel/millel;hingama;;1;;
4569;mitte kunagi;vahel;muu;obl;ad;astuma maha kellel/millel;astuma;maha;1;;
4570;mitte kunagi;mitte kunagi;muu;obl;ad;ärima kellel/millel;ärima;;1;;
4571;mitte kunagi;alati;mitte kunagi;obl;ad;rügama kellel/millel;rügama;;1;;
4572;mitte kunagi;alati;muu;obl;ad;palistama kellel/millel;palistama;;1;;
4573;mitte kunagi;alati;mitte kunagi;obl;ad;ripnema kellel/millel;ripnema;;1;;
4574;mitte kunagi;vahel;muu;obl;ad;arutama läbi kellel/millel;arutama;läbi;1;;
4575;mitte kunagi;alati;pole kindel;obl;ad;paljundama kellel/millel;paljundama;;1;;
4576;mitte kunagi;vahel;muu;obl;ad;astuma üle kellel/millel;astuma;üle;1;;
4577;mitte kunagi;alati;mitte kunagi;obl;ad;sahisema kellel/millel;sahisema;;1;;
4578;mitte kunagi;vahel;muu;obl;ad;omistama kellel/millel;omistama;;1;;
4579;mitte kunagi;alati;muu;obl;ad;paljunema kellel/millel;paljunema;;1;;
4580;mitte kunagi;alati;muu;obl;ad;ärandama kellel/millel;ärandama;;1;;
4581;mitte kunagi;alati;muu;obl;ad;sõeluma kellel/millel;sõeluma;;1;;
4582;mitte kunagi;alati;muu;obl;ad;vormima kellel/millel;vormima;;1;;
4583;mitte kunagi;alati;muu;obl;ad;hingama sisse kellel/millel;hingama;sisse;1;;
4584;mitte kunagi;alati;muu;obl;ad;astuma kõrvale kellel/millel;astuma;kõrvale;1;;
4585;mitte kunagi;alati;mitte kunagi;obl;ad;amelema kellel/millel;amelema;;1;;
4586;mitte kunagi;mitte kunagi;muu;obl;ad;arvama maha kellel/millel;arvama;maha;1;;
4587;mitte kunagi;alati;muu;obl;ad;sõitma kaasa kellel/millel;sõitma;kaasa;1;;
4588;mitte kunagi;alati;muu;obl;ad;resideeruma kellel/millel;resideeruma;;1;;
4589;vahel;mitte kunagi;muu;obl;all;andma kellele/millele;andma;;1;;
4590;vahel;vahel;mitte kunagi;obl;all;minema kellele/millele;minema;;1;;
4591;vahel;vahel;muu;obl;all;tegema kellele/millele;tegema;;1;;
4592;vahel;vahel;muu;obl;all;tulema kellele/millele;tulema;;1;;
4593;vahel;vahel;muu;obl;all;jääma kellele/millele;jääma;;1;;
4594;vahel;vahel;muu;obl;all;saama kellele/millele;saama;;1;;
4595;vahel;vahel;muu;obl;all;panema kellele/millele;panema;;1;;
4596;vahel;mitte kunagi;muu;obl;all;kuuluma kellele/millele;kuuluma;;1;;
4597;vahel;mitte kunagi;muu;obl;all;viitama kellele/millele;viitama;;1;;
4598;vahel;mitte kunagi;mitte kunagi;obl;all;pakkuma kellele/millele;pakkuma;;1;;
4599;mitte kunagi;mitte kunagi;muu;obl;all;vastama kellele/millele;vastama;;1;;
4600;alati;mitte kunagi;mitte kunagi;obl;all;ütlema kellele/millele;ütlema;;1;;
4601;vahel;mitte kunagi;muu;obl;all;tooma kellele/millele;tooma;;1;;
4602;vahel;vahel;muu;obl;all;jõudma kellele/millele;jõudma;;1;;
4603;vahel;vahel;mitte kunagi;obl;all;saatma kellele/millele;saatma;;1;;
4604;vahel;mitte kunagi;muu;obl;all;järgnema kellele/millele;järgnema;;1;;
4605;vahel;vahel;muu;obl;all;esitama kellele/millele;esitama;;1;;
4606;vahel;mitte kunagi;muu;obl;all;keskenduma kellele/millele;keskenduma;;1;;
4607;vahel;vahel;muu;obl;all;sobima kellele/millele;sobima;;1;;
4608;alati;mitte kunagi;mitte kunagi;obl;all;meeldima kellele/millele;meeldima;;1;;
4609;vahel;mitte kunagi;muu;obl;all;mõjuma kellele/millele;mõjuma;;1;;
4610;vahel;vahel;muu;obl;all;viima kellele/millele;viima;;1;;
4611;vahel;vahel;muu;obl;all;maksma kellele/millele;maksma;;1;;
4612;mitte kunagi;vahel;muu;obl;all;mõtlema kellele/millele;mõtlema;;1;;
4613;vahel;vahel;muu;obl;all;jätma kellele/millele;jätma;;1;;
4614;vahel;vahel;muu;obl;all;olema kellele/millele;olema;;1;;
4615;vahel;vahel;muu;obl;all;lisama kellele/millele;lisama;;1;;
4616;vahel;mitte kunagi;muu;obl;all;kuluma kellele/millele;kuluma;;1;;
4617;vahel;vahel;muu;obl;all;tähendama kellele/millele;tähendama;;1;;
4618;vahel;mitte kunagi;muu;obl;all;jääma alla kellele/millele;jääma;alla;1;;
4619;mitte kunagi;vahel;muu;obl;all;osutama kellele/millele;osutama;;1;;
4620;mitte kunagi;mitte kunagi;muu;obl;all;pöörama kellele/millele;pöörama;;1;;
4621;vahel;mitte kunagi;muu;obl;all;lisanduma kellele/millele;lisanduma;;1;;
4622;vahel;mitte kunagi;muu;obl;all;avaldama kellele/millele;avaldama;;1;;
4623;alati;mitte kunagi;mitte kunagi;obl;all;teatama kellele/millele;teatama;;1;;
4624;vahel;vahel;mitte kunagi;obl;all;kirjutama kellele/millele;kirjutama;;1;;
4625;mitte kunagi;vahel;muu;obl;all;pääsema kellele/millele;pääsema;;1;;
4626;vahel;mitte kunagi;mitte kunagi;obl;all;kaotama kellele/millele;kaotama;;1;;
4627;vahel;vahel;muu;obl;all;langema kellele/millele;langema;;1;;
4628;mitte kunagi;vahel;muu;obl;all;sattuma kellele/millele;sattuma;;1;;
4629;vahel;vahel;mitte kunagi;obl;all;sõitma kellele/millele;sõitma;;1;;
4630;vahel;vahel;muu;obl;all;lubama kellele/millele;lubama;;1;;
4631;vahel;vahel;muu;obl;all;hakkama kellele/millele;hakkama;;1;;
4632;vahel;vahel;muu;obl;all;olema vaja kellele/millele;olema;vaja;1;;
4633;vahel;mitte kunagi;muu;obl;all;näitama kellele/millele;näitama;;1;;
4634;vahel;mitte kunagi;muu;obl;all;leidma kellele/millele;leidma;;1;;
4635;vahel;mitte kunagi;mitte kunagi;obl;all;rääkima kellele/millele;rääkima;;1;;
4636;vahel;mitte kunagi;muu;obl;all;eelistama kellele/millele;eelistama;;1;;
4637;mitte kunagi;mitte kunagi;muu;obl;all;aitama kaasa kellele/millele;aitama;kaasa;1;;
4638;vahel;mitte kunagi;muu;obl;all;toetuma kellele/millele;toetuma;;1;;
4639;vahel;mitte kunagi;muu;obl;all;lootma kellele/millele;lootma;;1;;
4640;vahel;mitte kunagi;muu;obl;all;pidama kellele/millele;pidama;;1;;
4641;vahel;mitte kunagi;muu;obl;all;tekitama kellele/millele;tekitama;;1;;
4642;vahel;vahel;mitte kunagi;obl;all;saabuma kellele/millele;saabuma;;1;;
4643;vahel;vahel;muu;obl;all;tekkima kellele/millele;tekkima;;1;;
4644;alati;mitte kunagi;mitte kunagi;obl;all;müüma kellele/millele;müüma;;1;;
4645;vahel;mitte kunagi;muu;obl;all;kinkima kellele/millele;kinkima;;1;;
4646;vahel;vahel;muu;obl;all;tahtma kellele/millele;tahtma;;1;;
4647;vahel;vahel;muu;obl;all;lähenema kellele/millele;lähenema;;1;;
4648;vahel;vahel;mitte kunagi;obl;all;kutsuma kellele/millele;kutsuma;;1;;
4649;vahel;vahel;muu;obl;all;käima kellele/millele;käima;;1;;
4650;vahel;vahel;muu;obl;all;soovima kellele/millele;soovima;;1;;
4651;vahel;vahel;muu;obl;all;kinnitama kellele/millele;kinnitama;;1;;
4652;vahel;mitte kunagi;muu;obl;all;jätkuma kellele/millele;jätkuma;;1;;
4653;mitte kunagi;vahel;muu;obl;all;võtma kellele/millele;võtma;;1;;
4654;alati;mitte kunagi;mitte kunagi;obl;all;helistama kellele/millele;helistama;;1;;
4655;vahel;vahel;muu;obl;all;tagama kellele/millele;tagama;;1;;
4656;mitte kunagi;mitte kunagi;muu;obl;all;reageerima kellele/millele;reageerima;;1;;
4657;vahel;mitte kunagi;muu;obl;all;seadma kellele/millele;seadma;;1;;
4658;mitte kunagi;vahel;muu;obl;all;juhtima kellele/millele;juhtima;;1;;
4659;vahel;mitte kunagi;muu;obl;all;tuginema kellele/millele;tuginema;;1;;
4660;mitte kunagi;mitte kunagi;muu;obl;all;kulutama kellele/millele;kulutama;;1;;
4661;vahel;vahel;muu;obl;all;looma kellele/millele;looma;;1;;
4662;vahel;mitte kunagi;muu;obl;all;eelnema kellele/millele;eelnema;;1;;
4663;vahel;mitte kunagi;muu;obl;all;määrama kellele/millele;määrama;;1;;
4664;vahel;vahel;muu;obl;all;heitma kellele/millele;heitma;;1;;
4665;vahel;mitte kunagi;muu;obl;all;muutuma kellele/millele;muutuma;;1;;
4666;vahel;vahel;mitte kunagi;obl;all;kogunema kellele/millele;kogunema;;1;;
4667;vahel;vahel;mitte kunagi;obl;all;jagama kellele/millele;jagama;;1;;
4668;vahel;vahel;muu;obl;all;tõusma kellele/millele;tõusma;;1;;
4669;vahel;mitte kunagi;muu;obl;all;valmistama kellele/millele;valmistama;;1;;
4670;vahel;mitte kunagi;muu;obl;all;alluma kellele/millele;alluma;;1;;
4671;vahel;vahel;muu;obl;all;ilmuma kellele/millele;ilmuma;;1;;
4672;vahel;vahel;muu;obl;all;laienema kellele/millele;laienema;;1;;
4673;vahel;vahel;muu;obl;all;asuma kellele/millele;asuma;;1;;
4674;vahel;vahel;muu;obl;all;korraldama kellele/millele;korraldama;;1;;
4675;vahel;mitte kunagi;muu;obl;all;vihjama kellele/millele;vihjama;;1;;
4676;vahel;vahel;muu;obl;all;toimuma kellele/millele;toimuma;;1;;
4677;vahel;mitte kunagi;muu;obl;all;soovitama kellele/millele;soovitama;;1;;
4678;vahel;mitte kunagi;muu;obl;all;pühendama kellele/millele;pühendama;;1;;
4679;vahel;mitte kunagi;muu;obl;all;kehtima kellele/millele;kehtima;;1;;
4680;vahel;mitte kunagi;muu;obl;all;suutma kellele/millele;suutma;;1;;
4681;vahel;vahel;muu;obl;all;nõudma kellele/millele;nõudma;;1;;
4682;vahel;vahel;muu;obl;all;otsima kellele/millele;otsima;;1;;
4683;vahel;mitte kunagi;muu;obl;all;vaatama kellele/millele;vaatama;;1;;
4684;vahel;vahel;muu;obl;all;avama kellele/millele;avama;;1;;
4685;alati;vahel;mitte kunagi;obl;all;edastama kellele/millele;edastama;;1;;
4686;mitte kunagi;mitte kunagi;muu;obl;all;pühenduma kellele/millele;pühenduma;;1;;
4687;vahel;vahel;muu;obl;all;tõmbama kellele/millele;tõmbama;;1;;
4688;vahel;vahel;muu;obl;all;astuma kellele/millele;astuma;;1;;
4689;vahel;mitte kunagi;muu;obl;all;tunduma kellele/millele;tunduma;;1;;
4690;vahel;vahel;muu;obl;all;lööma kellele/millele;lööma;;1;;
4691;alati;mitte kunagi;mitte kunagi;obl;all;andma üle kellele/millele;andma;üle;1;;
4692;vahel;vahel;muu;obl;all;laekuma kellele/millele;laekuma;;1;;
4693;vahel;vahel;muu;obl;all;kirjutama alla kellele/millele;kirjutama;alla;1;;
4694;mitte kunagi;mitte kunagi;muu;obl;all;sarnanema kellele/millele;sarnanema;;1;;
4695;vahel;vahel;muu;obl;all;nägema kellele/millele;nägema;;1;;
4696;alati;mitte kunagi;mitte kunagi;obl;all;piisama kellele/millele;piisama;;1;;
4697;vahel;vahel;muu;obl;all;kasvama kellele/millele;kasvama;;1;;
4698;vahel;vahel;muu;obl;all;ostma kellele/millele;ostma;;1;;
4699;vahel;mitte kunagi;muu;obl;all;kehtestama kellele/millele;kehtestama;;1;;
4700;mitte kunagi;vahel;muu;obl;all;asetama kellele/millele;asetama;;1;;
4701;alati;mitte kunagi;mitte kunagi;obl;all;heitma ette kellele/millele;heitma;ette;1;;
