"word","code"
ühistunne,nähtus_psühh
ühistunnus,abstr/konkr
ühisuuring,tegevus
ühisvastutus,abstr/konkr
ühisveevärk,abstr/konkr
ühisveondus,tegevus
ühisvoolne,omadus
ühisvoolukanalisatsioon,abstr
ühitama,VERB_abstr
ühitamatu,omadus_kval
ühituma,VERB_abstr
ühmama,VERB_suhtlus
ühmatama,VERB_suhtlus
ühtaegu,ADV_viis
ühteaegu,ADV_viis
ühtehoid,nähtus_psühh
ühtehoidev,omadus
ühte hoidma,VERB_psühh
ühtehoidmine,nähtus_psühh
ühtejoont,ADV_viis
ühtejutti,ADV_viis
ühtejärge,ADV_viis
ühtekad,omadus
ühte koma teist,omadus_kval
ühtekuuluvusfond,ese_raha
ühtekuuluvuspoliitika,tegevus
ühtekuuluvustunne,nähtus_psühh
ühte lööma,VERB_tegevus
ühte minema,VERB_abstr
ühte moodi,ADV_viis
ühtesobimatu,omadus_kval
ühtesobiv,omadus_kval
ühte sulama,VERB_seisund
ühtesulamine,nähtus
ühte viisi,ADV_viis
ühteviisi,ADV_viis
ühtjärge,ADV_viis
üht koma teist,omadus_kval
ühtlane,omadus
ühtlaselt,ADV_viis
ühtlasi,ADV_aeg
ühtlik,omadus_kval
ühtluskool,abstr
ühtlustama,VERB_abstr
ühtlustuma,VERB_abstr
ühtlustus,nähtus
ühtne,omadus_kval
ühtsus,abstr/konkr
ühtsustama,VERB_muutust põhjustama
ühtsustuma,VERB_muutus
ühtsustunne,nähtus_psühh
ühtuma,VERB_abstr
ühtviisi,ADV_viis
ÜKE,tegevus
ükshaaval,ADV_viis
üksijäetu,in_roll
üksijäänu,in_roll
üksikaeruline,omadus_kval
üksi-kaksi,ADV_viis
üksikakt,ese_semio
üksikala,vald
üksikarvestus,abstr/konkr
üksikasjalik,omadus_kval
üksikasjalikkus,omadus_kval
üksikasjalikult,ADV_viis
üksikasjaline,omadus_kval
üksikasjaliselt,ADV_viis
üksikema,in_roll
üksikese,ese
üksikesineja,in_roll
üksikfakt,abstr/konkr
üksik hunt,in_omadus
üksikinimene,inimene
üksikisa,in_roll
üksikisik,in_roll
üksikjuhuline,omadus_kval
üksikkandidaat,in_roll
üksikküsimus,abstr
üksiklask,tegevus_tegu
üksikliige,in_omadus
üksikmõiste,abstr
üksikmäng,abstr/konkr
üksikmängija,in_tegija
üksikmüük,tegevus
üksiknumber,ese_semio
üksiknähtus,nähtus
üksikolend,in_roll
üksikosa,abstr/konkr
üksikpere,in_sugulane
üksikpuu,taim
üksikside,abstr/konkr
üksiksõit,vald
üksiksõitja,in_tegija
üksiksõnuti,ADV_viis
üksiktalunik,in_roll
üksiktalupidaja,in_roll
üksiktäishäälik,esitus_keel
üksikult,ADV_viis
üksikvanem,in_roll
üksikvanur,inimene
üksikvokaal,esitus_keel
üksikvõistleja,in_roll
üksikõne,esitus_keel_suhtlus
üksiküritaja,in_roll
üksindushirm,nähtus_psühh
üksindustunne,nähtus_psühh
üksipulgi,ADV_viis
üksi silmi,ADV_viis
üksisilmi,ADV_viis
üksi sõnu,ADV_viis
üksisõnu,ADV_viis
üksjalg,in_tegija
üks ja sama,omadus_kval
üks ja seesama,omadus_kval
üks-kaks-kolm,ADV_viis
ükskeelne,omadus_kval
ükskolmat,ADV_viis
ükskõik kui,ADV_modaalsus
üksküürkaamel,loom
üksleht,ese_semio
üksliige,abstr/konkr
üksluine,omadus_kval
ükspäev,ADV_aeg
üksratas,ese_instru
"üks räägib aiast, teine aiaaugust",abstr
ükssama,omadus_kval
ükssarv,in_müt
Ükssarvik,objekt_loodus_tähtkuju
ükssarvik,in_müt
ükssilm,in_müt
üksteisest mööda rääkima,VERB_suhtlus
üksuslane,in_omadus
üksvahe,ADV_aeg
üks või teine,abstr/konkr
üks ühele,ADV_viis
üksühene,omadus_kval
üksüheselt,ADV_viis
ÜKT,tegevus
üla,omadus_koht
ülahuul,kehaosa
ülajäse,kehaosa
ülakardin,ese_riie
ülakeha,kehaosa
ülakiht,materjal/aine
ülakoma,esitus_kujutis
ülakomastama,VERB_tegevus
ülakõht,kehaosa
ülal,ADV_koht
ülalaug,kehaosa
ülalesitatud,omadus_koht
ülal hoidma,VERB_seisund
ülalmainit,omadus
ülalmainitud,omadus
ülalnimetatud,omadus
ülalnimetet,omadus
ülalpeetav,in_roll
ülal pidama,VERB_tegevus
ülalpidamiskulud,ese_raha
ülaltoodud,omadus_koht
ülalõualuu,kehaosa
ülalõuaurge,kehaosa
ülalõug,kehaosa
ülalöeldu,omadus
ülamärge,esitus_kujutis
ülane,taim
ülanokk,kehaosa_loom
ülanumber,esitus_arv
ülaosa,objekt
ülapealkiri,ese_semio
ülapool,objekt
ülaserv,ese
ülbama,VERB_suhtlus
ülbe,omadus_kval
ülbik,in_omadus
ülbitseja,in_omadus
ülbitsema,VERB_suhtlus
ülbur,in_omadus
üldaine,vald
üldajalugu,vald
üldakt,ese_semio
üldandmed,esitus
üldarendav,omadus
üldarst,in_elukutse
üldarstiabi,tegevus
üldarusaadav,omadus
üldarv,kogus
ülddidaktika,vald
üldeeskiri,ese_semio
üldeitav otsustus,abstr/konkr
ülder,ese_riie
üldfüüsiline,omadus_koht
üldharidus,vald
üldharidusaine,vald
üldhariduslik,omadus
üldhinnang,tegevus_kõnetegu
üldhinne,esitus_arv
üldhulk,esitus_mõõt
üldhuviajakiri,ese_semio
üldhuviteenus,abstr/konkr
üldidee,abstr
üldilme,abstr
üldindeks,esitus_arv
üldinimlik,omadus
üldiseloomustus,abstr
üldisik,esitus_keel
üldistama,VERB_psühh_mõistus
üldistamisvõime,omadus_kval
üldistuma,VERB_muutus
üldistusjõud,abstr
üldistusjõuline,omadus_kval
üldistusvõime,omadus_kval
üldisus,abstr/konkr_omadus
üldjaatav otsustus,abstr/konkr
üldjooneline,omadus_kval
üldjuhtimine,tegevus
üldjärjestus,abstr
üldkasulik,omadus_kval
üldkasulik töö,tegevus
üldkasutatav,omadus
üldkatis,taim
üldkava,ese_semio
üldkeel,esitus_keel
üldkeeleteadus,vald
üldkehtiv,omadus
üldkogum,ese
üldkogus,ese
üldkohustuslik,omadus
üldkokkuvõte,ese_semio
üldkuju,omadus_füüs
üldkultuuriline,omadus
üldkulud,ese_raha
üldkululõiv,ese_raha
üldkäsitlus,ese_semio
üldkättesaadav,omadus_kval
üldküsimus,ese_semio
üldlaiend,esitus_keel
üldlevinud,omadus_kval
üldliider,in_roll
üldmaht,esitus_mõõt
üldmaitseaine,toit_maitseaine
üldmassaaž,tegevus_tegu
üldmulje,nähtus_psühh
üldmõiste,abstr
üldmõistetav,omadus
üldnimestik,ese_semio
üldnimestuma,VERB_muutus
üldnimetus,esitus_keel
üldnimi,esitus_keel
üldnäht,nähtus
üldomane,omadus
üldosa,ese_semio
üldotstarbeline,omadus
üldpealkiri,ese_semio
üldpikkus,esitus_mõõt
üldpind,esitus_mõõt
üldpindala,esitus_mõõt
üldpoliitiline,omadus
üldprintsiip,abstr
üldpsühholoogia,vald
üldpõhimõte,abstr
üldrahvalik,omadus_kval
üldrelatiivsusteooria,vald
üldriiklik,omadus
üldsissetulek,ese_raha
üldsumma,esitus_arv
üldsus,inimene
üldsuund,abstr
üldsõnaline,omadus_kval
üldsõnavara,esitus_keel
üldsäte,ese_semio
üldteada,ADV_seisund
üldteadmised,abstr/konkr
üldteema,abstr
üldteenus,tegevus_tegu
üldtehniline,omadus
üldteoreetiline,omadus
üldtoniseeriv,omadus
üldtugevdav,omadus
üldtunnustatud,omadus_kval
üldtuntud,omadus
üldvagun,ese_instru
üldvalgusti,ese_instru
üldvalgustus,nähtus_füüs
üldvärvus,omadus_füüs_värv
üldõpetus,vald
üleaedne,in_roll
üle aisa lööma,VERB_tegevus
üleaisa lööma,VERB_tegevus
üleaisalöömine,tegevus
üleajaline,omadus_kval
üleajateenija,in_roll
üleameerikaline,omadus
üleandepealdis,esitus_info
üle andma,VERB_tegevus
üleandmine,tegevus_tegu
üleannetus,tegevus_tegu
üleannus,materjal/aine
üleannustamine,tegevus_tegu
ülearenenud,omadus_kval
ülearu,ADV_aste
ülearune,omadus_kval
ülearuselt,ADV_aste
üleastuja,in_roll
üleastumine,tegevus_tegu
üleasustatud,omadus_füüs
üleasustus,nähtus
üleatlandiline,omadus_koht
üle diagnoosima,VERB_tegevus
ülediagnoositud,omadus
üledoos,materjal/aine
üle doseerima,VERB_tegevus
üledoseerimine,tegevus_tegu
üle-eestiline,omadus
üleelatu,nähtus_psühh
üle erutuma,VERB_seisund
üleeuroopaline,omadus_kval
üle forsseerima,VERB_psühh
üleharitud,omadus
ülehelikiirus,nähtus_füüs
ülehelilennuk,ese_instru
üle helistama,VERB_suhtlus
üle hindama,VERB_abstr
ülehindama,VERB_abstr
ülehooldamine,tegevus_tegu
ülehõõrumine,tegevus
üleilmastuma,VERB_tegevus
üleilmastumine,nähtus
üleilmne,omadus_koht
üleilmsus,omadus_kval
üleinimlik,omadus_kval
ülejakk,ese_riie
üle jala,ADV_viis
ülejala,ADV_viis
ülejala laskmine,tegevus_tegu
ülejalalaskmine,tegevus_tegu
ülejalasõit,abstr_asend/suund
ülejooksik,in_roll
üle jõu elama,VERB_tegevus
üle jõu käima,VERB_seisund
üle jõu käiv,omadus_kval
ülejõukäiv,omadus_kval
üle jõu käivalt,ADV_aste
ülejõukäivalt,ADV_aste
ülejäänu,abstr
ülejäänud,omadus
ülekaalukalt,ADV_aste
ülekaalukas,omadus_kval
ülekaaluline,omadus_füüs
ülekaalulisus,omadus_füüs
üle kaaluma,VERB_seisund
üle kaela,ADV_viis
ülekandeaine,materjal/aine
ülekandearv,esitus_arv
ülekandejaam,ese_instru
ülekandeliin,ese_instru
ülekanderihm,ese_instru
ülekandesuhe,abstr/konkr
ülekandevõrk,ese_instru
üle kandma,VERB_tegevus
üle kanduma,VERB_abstr
üle karjuma,VERB_nähtus
üle kastma,VERB_tegevus
ülekastmine,nähtus
üle kasvama,VERB_muutus
üle kavaldama,VERB_abstr
üle kere,ADV_viis
ülekilod,esitus_mõõt
ülekohtune,omadus_psühh
üle kolima,VERB_tegevus
üle kontrollima,VERB_tegevus
ülekooliline,omadus
üle koormama,VERB_seisund
ülekoormus,nähtus_füüs
üle kordama,VERB_tegevus
üle korrutama,VERB_suhtlus
üle kostma,VERB_nähtus
üle kuhjama,VERB_tegevus
ülekulu,nähtus
üle kulutama,VERB_tegevus
ülekulutus,nähtus
üle kupu,tegevus
ülekurss,abstr
ülekuti,ADV_koht
ülekuub,ese_riie
ülekuulaja,in_tegija
üle kuulama,VERB_suhtlus
ülekuulamine,tegevus_kõnetegu
ülekuulamisprotokoll,ese_instru
ülekuulatav,in_roll
ülekvalifitseeritud,omadus
üle kõige,ADV_aste
üle käe,ADV_viis
ülekäe,ADV_viis
ülekäte,ADV_seisund
üle käte minema,VERB_seisund
ülekäte minema,VERB_seisund
üle küla,omadus_kval
ülekülamees,inimene
üleküllane,omadus_kval
üle küllastama,VERB_muutust põhjustama
üleküllastama,VERB_muutust põhjustama
üle küllastuma,VERB_muutus
üleküllastuma,VERB_muutus
üleküllus,abstr/konkr
üle külvama,VERB_abstr
üleküps,omadus_kval
üle küpsema,VERB_muutus
üleküpsenud,omadus_kval
üle küpsetama,VERB_tegevus
üle küsima,VERB_suhtlus
ülelaekunud,omadus
üle lakkima,VERB_tegevus
ülelend,tegevus_tegu
üle libisema,VERB_abstr
üleliia,ADV_aste
üleliiduline,omadus
üleliiga,ADV_aste
üleliigne,omadus_kval
üleliigselt,ADV_aste
ülelinnaline,omadus
üle looma,VERB_tegevus
üleloomispiste,abstr/konkr
üleloomulik,omadus
üle loputama,VERB_tegevus
üle lugema,VERB_psühh_mõistus
ülelugemine,tegevus
üle lupjama,VERB_tegevus
ülemaailmne,omadus_koht
üle maalima,VERB_tegevus
ülemaaline,omadus
ülemaaling,ese_kunst
ülemaine,omadus_kval
üle maitsestama,VERB_tegevus
üle majutama,VERB_seisund
üle maksma,VERB_tegevus
ülemal,ADV_koht
ülemale,ADV_koht
ülemalt,ADV_koht
ülemarst,in_elukutse
ülemaste,abstr/konkr
ülemdiakon,in_elukutse
ülemdomeen,abstr/konkr
ülemeeleline,omadus_psühh
ülemeelik,omadus_psühh
üle meelitama,VERB_psühh
ülemeelitsema,VERB_psühh_emots
ülemheli,nähtus_füüs
ülemhingekarjane,in_elukutse
ülemhulk,abstr
üleminekuline,omadus
üleminekuvalitsus,inimene
üleminekuvorm,abstr
üleminekuühiskond,abstr/konkr
ülemine raja,abstr
ülemine vererõhk,nähtus_loodus
Ülemiste vanake,in_müt
ülemjuhataja,in_elukutse
ülemkarjane,in_elukutse
ülemkelner,in_elukutse
ülemkohtunik,in_roll
ülemkokk,in_elukutse
ülemkomissar,in_elukutse
ülemlaul,abstr/konkr
ülemlause,abstr/konkr
ülemmõiste,abstr
ülemmäär,esitus_mõõt
ülempiir,esitus_mõõt
ülemsaksa keel,in_rahvas_keel
ülemsaksakeelne,omadus_kval
ülemteener,in_elukutse
ülemtoon,nähtus_füüs
ülemullu,ADV_aeg
ülemullune,omadus_aeg
ülemuslik,omadus_kval
ülemvalitseja,in_roll
ülemvõim,abstr
ülemõde,in_elukutse
üle mõistuse,ADV_aste
ülemõistuslik,omadus
ülemõpetaja,in_elukutse
ülemõtlemine,tegevus
ülemõõduline,omadus_füüs
üle mõõtma,VERB_tegevus
üle mängima,VERB_tegevus
ülemäära,ADV_aste
ülemäärane,omadus_kval
ülemääraselt,ADV_aste
üle müstifitseerima,VERB_abstr
ülene,omadus
üleneja,in_roll
üleneja sugulane,in_roll
üleni,ADV_aste
üle nipli,ADV_viis
üle nuusutama,VERB_tegevus
üleolekutunne,nähtus
üle olema,VERB_seisund
üleolev,omadus_psühh
üle ostma,VERB_tegevus
üleostmine,tegevus
ülepagas,ese
ülepaisutatud,omadus
ülepakutud,omadus_kval
ülepakutult,ADV_aste
ülepannikook,toit
üle parda heitma,VERB_abstr
üle parda viskama,VERB_abstr
ülepea,ADV_aste
üle pea ja kaela,ADV_viis
üle pea kasvama,VERB_seisund
üle pesema,VERB_tegevus
üle pingutama,VERB_psühh
ülepingutatud,omadus_kval
ülepingutatult,ADV_aste
ülepingutus,tegevus_tegu
üleplaaniline,omadus
üle praadima,VERB_tegevus
üle prahi,ADV_aste
üleprahi,ADV_aste
üle puistama,VERB_tegevus
ülepõlvesaabas,ese_riie
ülepäeviti,ADV_aeg
ülepääsematu,omadus_kval
ülepääsmatu,omadus_kval
ülepüük,tegevus
ülerahvastama,VERB_muutust põhjustama
ülerahvastamine,tegevus
ülerahvastatud,omadus_kval
ülerahvastumine,tegevus
üleraie,tegevus
üle raputama,VERB_tegevus
üle reageerima,VERB_suhtlus
ülereguleerimine,tegevus
üleriie,ese_riie
üleriigiline,omadus
üleriiklik,omadus
ülerinnaheide,tegevus_tegu
üle ronima,VERB_liikuma
ülerõhk,nähtus_füüs
ülerõivas,ese_riie
üle rääkima,VERB_suhtlus
ülesaamatu,omadus_kval
ülesaamatult,ADV_viis
ülesaamine,nähtus_psühh
üles-alla,ADV_koht
ülesandekogu,ese_semio
ülesandja,in_omadus
ülesastuja,in_roll
üles bluffima,VERB_suhtlus
ülesehitustöö,tegevus
üles filmima,VERB_tegevus
üles haipima,VERB_suhtlus
üles hargnema,VERB_tegevus
üles harima,VERB_tegevus
üles harutama,VERB_tegevus
üles joonistama,VERB_tegevus
üles juurima,VERB_tegevus
ülesjõge,ADV_koht
üles jääma,VERB_seisund
üles kaaluma,VERB_seisund
üles kargama,VERB_liikuma
üles kasvama,VERB_muutus
üles kasvatama,VERB_tegevus
üleskeeratav,omadus
üles kiitma,VERB_suhtlus
üleskirjutaja,in_tegija
üles kirjutama,VERB_tegevus
üleskirjutamine,tegevus
üles kleepima,VERB_tegevus
üles kohendama,VERB_muutust põhjustama
üles kruvima,VERB_tegevus
üleskutse,tegevus_kõnetegu
üles kutsuma,VERB_psühh
üles kõpitsema,VERB_tegevus
üles käärima,VERB_tegevus
üles kündma,VERB_tegevus
üleslaadimine,tegevus_tegu
üleslaadimiskiirus,abstr/konkr
üles laduma,VERB_tegevus
üles laulma,VERB_tegevus
ülesleidja,in_tegija
üles leidma,VERB_abstr
ülesleidus,tegevus_tegu
üles lennutama,VERB_muutust põhjustama
üles loetlema,VERB_tegevus
üles looma,VERB_tegevus
üles lugema,VERB_psühh
üleslöödud,omadus_kval
üles mukkima,VERB_tegevus
üles märkima,VERB_tegevus
üles näitama,VERB_psühh
ülesostja,in_tegija
üles ostma,VERB_tegevus
üles otsima,VERB_tegevus
üles paisutama,VERB_tegevus
ülespanek,tegevus_tegu
üles panema,VERB_tegevus
üles peksma,VERB_tegevus
üles peletama,VERB_muutust põhjustama
ülespidi,ADV_koht
ülespidine,omadus_füüs
üles pildistama,VERB_tegevus
üles pilduma,VERB_liigutama
ülespoodu,in_omadus
üles pooma,VERB_muutus
ülespoonu,in_tegija
üles puhuma,VERB_tegevus
ülespuhutud,omadus_kval
üles puhvima,VERB_tegevus
üles putitama,VERB_muutust põhjustama
üles riputama,VERB_tegevus
üles rivistama,VERB_tegevus
üles ronima,VERB_liikuma
ülesse,ADV_aeg
üles soojendama,VERB_muutust põhjustama
ülessulamine,tegevus
üles sõitma,VERB_liikuma
üles tegema,VERB_tegevus
ülestikku,ADV_koht
ülestulek,tegevus
ülestunnistus,tegevus_kõnetegu
üles turgutama,VERB_muutust põhjustama
üles tõstatama,VERB_abstr
ülestõusmine,nähtus_psühh
üles tähendama,VERB_suhtlus
ülestähendatu,tegevus_tegu
ülestähendus,ese_semio
ülesuur,omadus_füüs
üles vahtima,VERB_seisund
üles vuntsima,VERB_tegevus
üles ärritama,VERB_psühh_emots
üles ässitama,VERB_psühh
üle sööma,VERB_toituma
ülesöömine,nähtus
üle tahi,VERB_tegevus
üle talve,ADV_aeg
ületalve,ADV_aeg
ületalve pidamine,tegevus_tegu
ületalvepidamine,tegevus_tegu
ületalvik,taim_liik
ületamatu,omadus_kval
ületaotlus,esitus_keel
üle tarbima,VERB_tegevus
ületarbimine,tegevus
üle tegema,VERB_tegevus
üle toitma,VERB_toituma
ületoitmine,tegevus
ületoodang,ese
üle tooma,VERB_muutust põhjustama
üle tootma,VERB_tegevus
ületootmine,nähtus
üle treenima,VERB_tegevus
üle trumpama,VERB_seisund
ületulev,omadus_aeg
ületunamullu,ADV_aeg
ületunnitasu,ese_raha
ületunnitöö,tegevus
ületurism,nähtus
üle tähtsustama,VERB_abstr
ületähtsustama,VERB_abstr
üle täpsustama,VERB_tegevus
üle töötama,tegevus
üle uhtma,VERB_tegevus
ülev,omadus_psühh
ülevaataja,in_elukutse
ülevaateartikkel,ese_semio
ülevaatekaart,ese_semio
ülevaatlik,omadus
ülevabariigiline,omadus
üle valama,VERB_liigutama
ülevalguskiirus,nähtus_füüs
üleval hoidma,VERB_seisund
üleval istuma,VERB_seisund
üle valmima,VERB_muutus
üleval passima,VERB_seisund
üleval pidama,VERB_tegevus
ülevalpidamine,tegevus
üle vedama,VERB_liigutama
ülevedamine,tegevus_tegu
ülevedu,tegevus
ülevenemaaline,omadus
üle viima,VERB_muutust põhjustama
ülevise,ese_riie
üle viskama,VERB_psühh
ülevoolav,omadus_psühh
ülevoolurenn,ese_instru
ülevoolutoru,ese_instru
ülevustunne,nähtus_psühh
üle võimendama,VERB_muutust põhjustama
üle võimete elama,VERB_tegevus
üle võlli,ADV_seisund
ülevõtmine,tegevus
ülevõtt,tegevus
üle võõpama,VERB_tegevus
üle väetama,VERB_tegevus
üleväljakärbe,tegevus
üle värvima,VERB_tegevus
üle väsima,VERB_seisund
üleväsimus,nähtus_psühh
üle õla,ADV_viis
üleõla,ADV_viis
üleõlakott,ese
üle õppima,VERB_tegevus
üleäärepiste,abstr/konkr
üleöö,ADV_viis
üle öö,ADV_viis
üleööhoius,ese_raha
üleöölaen,ese_raha
üleüldine,omadus
üleülehomme,ADV_aeg
üle ütlema,VERB_suhtlus
üli,omadus
üliaeglane,omadus
üliagar,omadus
üliagarus,omadus
ülielav,omadus
ülihapend,materjal/aine
üliharuldane,omadus_kval
üliharva,ADV_aeg
ülihea,omadus_kval
ülihiid,nähtus_loodus
ülihiidtäht,nähtus_loodus
üliigav,omadus_kval
üliinimene,in_roll
üliinimlik,omadus_kval
ülijuht,materjal/aine
ülijuhtiv,omadus_füüs
ülijuhtivus,nähtus_loodus
ülijuhtmaterjal,materjal/aine
ülijumal,in_müt
ülik,in_roll
ülikallis,omadus_füüs
ülikange,omadus
ülikasum,ese_raha
ülikaunis,omadus
ülikerge,omadus
ülikergsulam,materjal/aine
ülikiire,omadus
ülikiiresti,ADV_viis
ülikkond,inimene
ülikond,ese_riie
ülikonnakuub,ese_riie
ülikonnapintsak,ese_riie
ülikonnapüksid,ese_riie
ülikonnariie,materjal/aine
ülikonnastama,VERB_tegevus
ülikonnastatud,omadus
ülikonnatäis,kogus
ülikoolidiplom,ese_semio
ülikoolielu,tegevus
ülikooliharidus,abstr/konkr
ülikoolikaaslane,in_roll
ülikoolipere,inimene
ülikooliseadus,abstr
ülikoolitama,VERB_tegevus
ülikooliväline,omadus
ülikooliõpingud,tegevus
ülikorralik,omadus
ülikuiv,omadus
ülikuum,omadus
ülikõhn,omadus
ülikõrge,omadus
ülikõrgsagedus,nähtus_füüs
ülikõva,omadus
üliküllus,abstr/konkr
üliküps,omadus_kval
ülilahke,omadus_kval
ülilevi,nähtus_loodus
üliliberaalne,omadus
ülilühidalt,ADV_viis
ülilühike,omadus
ülim,omadus_kval
ülimadal,omadus_kval
ülimaitsev,omadus
ülimalt,ADV_aste
ülimaraton,vald
ülimenukas,omadus
ülimina,nähtus_psühh
ülimoodne,omadus_kval
ülimuslik,omadus_kval
ülimussuurtäht,esitus_keel
ülimürgine,omadus_kval
üliohtlik,omadus
ülioluline,omadus
ülipalju,ADV_aste
ülipaljud,abstr/konkr
ülipikaealine,in_omadus
ülipikk,omadus
ülipopulaarne,omadus
ülipuhas,omadus_füüs
ülipüüdlik,omadus
ülirahulik,omadus_psühh
üliraske,omadus
üliraskekaal,abstr/konkr
üliraskekaallane,in_tegija
üliraske vesinik,materjal/aine
üliriie,ese_riie
ülirohke,omadus_kval
ülisageli,ADV_aeg
ülisalajane,omadus_kval
ülistama,VERB_suhtlus
ülistuskõne,ese_semio
ülisuur,omadus
ülisuurslaalom,vald
üliteadvus,abstr
ülitähtis,omadus
ülitäpne,omadus
ülitäppis,omadus
üliuhke,omadus_kval
üliviisakas,omadus_psühh
ülivoolavus,nähtus_loodus
ülivõimas,omadus_kval
üliväga,ADV_aste
üliväike,omadus_füüs
üliväikene,omadus_füüs
üliõhuke,omadus_füüs
üliõnnelik,omadus_psühh
üliõpilane,in_roll
üliõpilaselu,tegevus
üliõpilasesindus,inimene
üliõpilaskandidaat,in_roll
üliõpilasklubi,in_roll
üliõpilaskoht,abstr/konkr
üliõpilaskoor,in_roll
üliõpilaslaul,ese_kunst
üliõpilasliikumine,tegevus
üliõpilasmüts,ese_riie
üliõpilaspilet,ese_semio
üliõpilassläng,esitus_keel
üliõpilasteadus,tegevus
üliõpilastunnistus,ese_semio
üliõpilasvahetus,tegevus
üllalt,ADV_viis
üllameelne,omadus_psühh
üllameelselt,ADV_viis
üllameelsus,omadus_kval
üllas,omadus_psühh
üllatama,VERB_psühh
üllatuma,VERB_psühh_emots
üllatunud,omadus
üllatunult,ADV_seisund
üllatusesineja,in_roll
üllatushüüe,tegevus_kõnetegu
üllatuskülaline,in_roll
üllatusmees,in_omadus
üllatusmuna,toit
üllatus-üllatus,esitus_keel_suhtlus
ülla-ülla,esitus_keel_suhtlus
üllitama,VERB_tegevus
üllitis,ese_semio
üllus,omadus_kval
ümahtama,VERB_suhtlus
ümaraleheline,omadus_füüs
ümaralehine,omadus_füüs
ümarateraline,omadus_füüs
ümaravõitu,omadus_füüs
ümardatult,ADV_viis
ümarduma,tegevus
ümardus,tegevus
ümardusviga,abstr
ümarjas,omadus_füüs
ümarkiri,abstr
ümarloomad,loom_liik
ümarmaterjal,materjal/aine
ümarmunajas,omadus
ümarmürkel,taim_seen
ümarneerjas,omadus
ümarnurkne,omadus_füüs
ümarpalk,materjal/aine
ümarplastika,ese_kunst
ümarpuit,materjal/aine
ümarskulptuur,ese_kunst
ümarsulud,esitus_kujutis
ümartangid,ese_instru
ümartarn,taim
ümarteras,materjal/aine
ümarussid,loom_liik
ümatama,VERB_suhtlus
ümberaeleja,in_omadus
ümberajaja,in_omadus
ümber arvestama,VERB_abstr
ümberarvestamine,tegevus
ümberarvestatult,ADV_viis
ümberarvestus,tegevus
ümber arvutama,VERB_abstr
ümberarvutus,tegevus
ümberasuja,in_roll
ümber asuma,VERB_liikuma
ümberasumine,tegevus_tegu
ümberasunu,in_roll
ümberasustamine,tegevus
ümber disainima,VERB_tegevus
ümber ehitama,VERB_tegevus
ümberehitus,tegevus
ümber eksima,VERB_liikuma
